Apple Identifier,Begin Date,CMB,Category,Client,Country Code,Currency of Proceeds,Customer Currency,Customer Price,Developer,Developer Proceeds,Device,End Date,Order Type,Parent Identifier,Period,Preserved Pricing,Proceeds Reason,Product Type Identifier,Promo Code,Provider,Provider Country,SKU,Subscription,Supported Platforms,Title,Units,Version,_report_date
6758321287,08/05/2026,,Health & Fitness, ,EC,USD,USD,0.00,Joao Victor Flores da Costa,0.00,iPad,08/05/2026, , , , , ,7F, ,APPLE,US,com.gambit.blwbaby.2024, ,iOS,BLW Baby Led Weaning Tracker,1,1.4.0,2026-08-05
6758321287,08/05/2026,,Health & Fitness, ,BR,BRL,BRL,0.00,Joao Victor Flores da Costa,0.00,iPad,08/05/2026, , , , , ,7F, ,APPLE,US,com.gambit.blwbaby.2024, ,iOS,BLW Baby Led Weaning Tracker,1,1.4.0,2026-08-05
6758321287,08/05/2026,,Health & Fitness, ,US,USD,USD,0.00,Joao Victor Flores da Costa,0.00,iPhone,08/05/2026, , , , , ,7F, ,APPLE,US,com.gambit.blwbaby.2024, ,iOS,BLW Baby Led Weaning Tracker,15,1.4.0,2026-08-05
6758321287,08/05/2026,,Health & Fitness, ,GB,GBP,GBP,0.00,Joao Victor Flores da Costa,0.00,iPhone,08/05/2026, , , , , ,7F, ,APPLE,US,com.gambit.blwbaby.2024, ,iOS,BLW Baby Led Weaning Tracker,5,1.4.0,2026-08-05
6758321287,08/05/2026,,Health & Fitness, ,US, ,USD,0.00,Joao Victor Flores da Costa,0.00,iPhone,08/05/2026, , , , , ,1F, ,APPLE,US,com.gambit.blwbaby.2024, ,iOS,BLW Baby Led Weaning Tracker,1,1.4.0,2026-08-05
6758321287,08/05/2026,,Health & Fitness, ,IE,EUR,EUR,0.00,Joao Victor Flores da Costa,0.00,iPhone,08/05/2026, , , , , ,7F, ,APPLE,US,com.gambit.blwbaby.2024, ,iOS,BLW Baby Led Weaning Tracker,3,1.4.0,2026-08-05
6758321287,08/05/2026,,Health & Fitness, ,HN,USD,USD,0.00,Joao Victor Flores da Costa,0.00,iPad,08/05/2026, , , , , ,7F, ,APPLE,US,com.gambit.blwbaby.2024, ,iOS,BLW Baby Led Weaning Tracker,1,1.4.0,2026-08-05
6758321287,08/05/2026,,Health & Fitness, ,IT,EUR,EUR,0.00,Joao Victor Flores da Costa,0.00,iPhone,08/05/2026, , , , , ,7F, ,APPLE,US,com.gambit.blwbaby.2024, ,iOS,BLW Baby Led Weaning Tracker,1,1.4.0,2026-08-05
6758321287,08/05/2026,,Health & Fitness, ,VE,USD,USD,0.00,Joao Victor Flores da Costa,0.00,iPhone,08/05/2026, , , , , ,7F, ,APPLE,US,com.gambit.blwbaby.2024, ,iOS,BLW Baby Led Weaning Tracker,2,1.4.0,2026-08-05
6758321287,08/05/2026,,Health & Fitness, ,CH,CHF,CHF,0.00,Joao Victor Flores da Costa,0.00,iPhone,08/05/2026, , , , , ,7F, ,APPLE,US,com.gambit.blwbaby.2024, ,iOS,BLW Baby Led Weaning Tracker,1,1.4.0,2026-08-05
6758321287,08/05/2026,,Health & Fitness, ,EC,USD,USD,0.00,Joao Victor Flores da Costa,0.00,iPhone,08/05/2026, , , , , ,7F, ,APPLE,US,com.gambit.blwbaby.2024, ,iOS,BLW Baby Led Weaning Tracker,1,1.4.0,2026-08-05
6758321287,08/05/2026,,Health & Fitness, ,CO,COP,COP,0.00,Joao Victor Flores da Costa,0.00,iPhone,08/05/2026, , , , , ,7F, ,APPLE,US,com.gambit.blwbaby.2024, ,iOS,BLW Baby Led Weaning Tracker,6,1.4.0,2026-08-05
6758321287,08/05/2026,,Health & Fitness, ,AU,AUD,AUD,0.00,Joao Victor Flores da Costa,0.00,iPhone,08/05/2026, , , , , ,7F, ,APPLE,US,com.gambit.blwbaby.2024, ,iOS,BLW Baby Led Weaning Tracker,1,1.4.0,2026-08-05
6758321287,08/05/2026,,Health & Fitness, ,CL,CLP,CLP,0.00,Joao Victor Flores da Costa,0.00,iPhone,08/05/2026, , , , , ,7F, ,APPLE,US,com.gambit.blwbaby.2024, ,iOS,BLW Baby Led Weaning Tracker,3,1.4.0,2026-08-05
6758321287,08/05/2026,,Health & Fitness, ,MX,MXN,MXN,0.00,Joao Victor Flores da Costa,0.00,iPhone,08/05/2026, , , , , ,7F, ,APPLE,US,com.gambit.blwbaby.2024, ,iOS,BLW Baby Led Weaning Tracker,8,1.4.0,2026-08-05
6758321287,08/05/2026,,Health & Fitness, ,CA, ,CAD,0.00,Joao Victor Flores da Costa,0.00,iPhone,08/05/2026, , , , , ,1F, ,APPLE,US,com.gambit.blwbaby.2024, ,iOS,BLW Baby Led Weaning Tracker,1,1.4.0,2026-08-05
6758321287,08/05/2026,,Health & Fitness, ,ES,EUR,EUR,0.00,Joao Victor Flores da Costa,0.00,iPad,08/05/2026, , , , , ,7F, ,APPLE,US,com.gambit.blwbaby.2024, ,iOS,BLW Baby Led Weaning Tracker,1,1.4.0,2026-08-05
6758321287,08/05/2026,,Health & Fitness, ,ES, ,EUR,0.00,Joao Victor Flores da Costa,0.00,iPhone,08/05/2026, , , , , ,1F, ,APPLE,US,com.gambit.blwbaby.2024, ,iOS,BLW Baby Led Weaning Tracker,1,1.4.0,2026-08-05
6758321287,08/05/2026,,Health & Fitness, ,ES,EUR,EUR,0.00,Joao Victor Flores da Costa,0.00,iPhone,08/05/2026, , , , , ,7F, ,APPLE,US,com.gambit.blwbaby.2024, ,iOS,BLW Baby Led Weaning Tracker,34,1.4.0,2026-08-05
6758321287,08/05/2026,,Health & Fitness, ,DE,EUR,EUR,0.00,Joao Victor Flores da Costa,0.00,iPhone,08/05/2026, , , , , ,7F, ,APPLE,US,com.gambit.blwbaby.2024, ,iOS,BLW Baby Led Weaning Tracker,1,1.4.0,2026-08-05
6758321287,08/04/2026,,Health & Fitness, ,BR,BRL,BRL,0.00,Joao Victor Flores da Costa,0.00,iPad,08/04/2026, , , , , ,7F, ,APPLE,US,com.gambit.blwbaby.2024, ,iOS,BLW Baby Led Weaning Tracker,1,1.4.0,2026-08-04
6758321287,08/04/2026,,Health & Fitness, ,BR, ,BRL,0.00,Joao Victor Flores da Costa,0.00,iPhone,08/04/2026, , , , , ,1F, ,APPLE,US,com.gambit.blwbaby.2024, ,iOS,BLW Baby Led Weaning Tracker,1,1.3.0,2026-08-04
6758321287,08/04/2026,,Health & Fitness, ,GB,GBP,GBP,0.00,Joao Victor Flores da Costa,0.00,iPhone,08/04/2026, , , , , ,7F, ,APPLE,US,com.gambit.blwbaby.2024, ,iOS,BLW Baby Led Weaning Tracker,1,1.4.0,2026-08-04
6758321287,08/04/2026,,Health & Fitness, ,BR, ,BRL,0.00,Joao Victor Flores da Costa,0.00,iPhone,08/04/2026, , , , , ,1F, ,APPLE,US,com.gambit.blwbaby.2024, ,iOS,BLW Baby Led Weaning Tracker,1,1.4.0,2026-08-04
6758321287,08/04/2026,,Health & Fitness, ,AR,USD,USD,0.00,Joao Victor Flores da Costa,0.00,iPhone,08/04/2026, , , , , ,7F, ,APPLE,US,com.gambit.blwbaby.2024, ,iOS,BLW Baby Led Weaning Tracker,2,1.4.0,2026-08-04
6758321287,08/04/2026,,Health & Fitness, ,BO,USD,USD,0.00,Joao Victor Flores da Costa,0.00,iPhone,08/04/2026, , , , , ,7F, ,APPLE,US,com.gambit.blwbaby.2024, ,iOS,BLW Baby Led Weaning Tracker,1,1.4.0,2026-08-04
6758321287,08/04/2026,,Health & Fitness, ,US,USD,USD,0.00,Joao Victor Flores da Costa,0.00,iPhone,08/04/2026, , , , , ,7F, ,APPLE,US,com.gambit.blwbaby.2024, ,iOS,BLW Baby Led Weaning Tracker,22,1.4.0,2026-08-04
6758321287,08/04/2026,,Health & Fitness, ,DO,USD,USD,0.00,Joao Victor Flores da Costa,0.00,iPhone,08/04/2026, , , , , ,7F, ,APPLE,US,com.gambit.blwbaby.2024, ,iOS,BLW Baby Led Weaning Tracker,6,1.4.0,2026-08-04
6758321287,08/04/2026,,Health & Fitness, ,CA,CAD,CAD,0.00,Joao Victor Flores da Costa,0.00,iPhone,08/04/2026, , , , , ,7F, ,APPLE,US,com.gambit.blwbaby.2024, ,iOS,BLW Baby Led Weaning Tracker,1,1.4.0,2026-08-04
6758321287,08/04/2026,,Health & Fitness, ,HN,USD,USD,0.00,Joao Victor Flores da Costa,0.00,iPhone,08/04/2026, , , , , ,7F, ,APPLE,US,com.gambit.blwbaby.2024, ,iOS,BLW Baby Led Weaning Tracker,1,1.4.0,2026-08-04
6758321287,08/04/2026,,Health & Fitness, ,MX,MXN,MXN,0.00,Joao Victor Flores da Costa,0.00,iPhone,08/04/2026, , , , , ,7F, ,APPLE,US,com.gambit.blwbaby.2024, ,iOS,BLW Baby Led Weaning Tracker,11,1.4.0,2026-08-04
6758321287,08/04/2026,,Health & Fitness, ,TT,USD,USD,0.00,Joao Victor Flores da Costa,0.00,iPhone,08/04/2026, , , , , ,7F, ,APPLE,US,com.gambit.blwbaby.2024, ,iOS,BLW Baby Led Weaning Tracker,1,1.4.0,2026-08-04
6758321287,08/04/2026,,Health & Fitness, ,BR,BRL,BRL,0.00,Joao Victor Flores da Costa,0.00,iPhone,08/04/2026, , , , , ,7F, ,APPLE,US,com.gambit.blwbaby.2024, ,iOS,BLW Baby Led Weaning Tracker,9,1.4.0,2026-08-04
6758321287,08/04/2026,,Health & Fitness, ,CR,USD,USD,0.00,Joao Victor Flores da Costa,0.00,iPhone,08/04/2026, , , , , ,7F, ,APPLE,US,com.gambit.blwbaby.2024, ,iOS,BLW Baby Led Weaning Tracker,2,1.4.0,2026-08-04
6758321287,08/04/2026,,Health & Fitness, ,PE,PEN,PEN,0.00,Joao Victor Flores da Costa,0.00,iPhone,08/04/2026, , , , , ,7F, ,APPLE,US,com.gambit.blwbaby.2024, ,iOS,BLW Baby Led Weaning Tracker,1,1.4.0,2026-08-04
6758321287,08/04/2026,,Health & Fitness, ,BR,BRL,BRL,0.00,Joao Victor Flores da Costa,0.00,iPhone,08/04/2026, , , , , ,3F, ,APPLE,US,com.gambit.blwbaby.2024, ,iOS,BLW Baby Led Weaning Tracker,1,1.4.0,2026-08-04
6758321287,08/04/2026,,Health & Fitness, ,CO,COP,COP,0.00,Joao Victor Flores da Costa,0.00,iPhone,08/04/2026, , , , , ,7F, ,APPLE,US,com.gambit.blwbaby.2024, ,iOS,BLW Baby Led Weaning Tracker,1,1.4.0,2026-08-04
6758321287,08/04/2026,,Health & Fitness, ,AR, ,USD,0.00,Joao Victor Flores da Costa,0.00,iPhone,08/04/2026, , , , , ,1F, ,APPLE,US,com.gambit.blwbaby.2024, ,iOS,BLW Baby Led Weaning Tracker,1,1.4.0,2026-08-04
6758321287,08/04/2026,,Health & Fitness, ,CL,CLP,CLP,0.00,Joao Victor Flores da Costa,0.00,iPhone,08/04/2026, , , , , ,7F, ,APPLE,US,com.gambit.blwbaby.2024, ,iOS,BLW Baby Led Weaning Tracker,3,1.4.0,2026-08-04
6758321287,08/04/2026,,Health & Fitness, ,ES,EUR,EUR,0.00,Joao Victor Flores da Costa,0.00,iPhone,08/04/2026, , , , , ,7F, ,APPLE,US,com.gambit.blwbaby.2024, ,iOS,BLW Baby Led Weaning Tracker,7,1.4.0,2026-08-04
6780053806,08/04/2026,,Health & Fitness, ,BR,BRL,BRL,0.00, ,0.00,iPhone,08/04/2026,Free Trial Intro Offer,com.gambit.blwbaby.2024, , , ,IAY, ,APPLE,US,com.bemestar.poc.pro.weekly,New,iOS,BLW Pro Weekly,1,1.4.0,2026-08-04
6758321287,08/04/2026,,Health & Fitness, ,GT,USD,USD,0.00,Joao Victor Flores da Costa,0.00,iPhone,08/04/2026, , , , , ,7F, ,APPLE,US,com.gambit.blwbaby.2024, ,iOS,BLW Baby Led Weaning Tracker,2,1.4.0,2026-08-04
6758321287,08/04/2026,,Health & Fitness, ,PL,PLN,PLN,0.00,Joao Victor Flores da Costa,0.00,iPhone,08/04/2026, , , , , ,7F, ,APPLE,US,com.gambit.blwbaby.2024, ,iOS,BLW Baby Led Weaning Tracker,1,1.4.0,2026-08-04
6758321287,08/04/2026,,Health & Fitness, ,EC,USD,USD,0.00,Joao Victor Flores da Costa,0.00,iPhone,08/04/2026, , , , , ,7F, ,APPLE,US,com.gambit.blwbaby.2024, ,iOS,BLW Baby Led Weaning Tracker,4,1.4.0,2026-08-04
6758321287,08/03/2026,,Health & Fitness, ,US, ,USD,0.00,Joao Victor Flores da Costa,0.00,iPhone,08/03/2026, , , , , ,1F, ,APPLE,US,com.gambit.blwbaby.2024, ,iOS,BLW Baby Led Weaning Tracker,1,1.3.0,2026-08-03
6758321287,08/03/2026,,Health & Fitness, ,ES, ,EUR,0.00,Joao Victor Flores da Costa,0.00,iPhone,08/03/2026, , , , , ,1F, ,APPLE,US,com.gambit.blwbaby.2024, ,iOS,BLW Baby Led Weaning Tracker,1,1.3.0,2026-08-03
6780053808,08/03/2026,,Health & Fitness, ,ES,EUR,EUR,0.00, ,0.00,iPhone,08/03/2026,Free Trial Intro Offer,com.gambit.blwbaby.2024, , , ,IAY,FREE,APPLE,US,com.bemestar.poc.pro.yearly,New,iOS,BLW Pro Yearly,1,1.3.0,2026-08-03
6780053808,08/02/2026,,Health & Fitness, ,DO,USD,USD,0.00, ,0.00,iPhone,08/02/2026,Free Trial Intro Offer,com.gambit.blwbaby.2024, , , ,IAY,FREE,APPLE,US,com.bemestar.poc.pro.yearly,New,iOS,BLW Pro Yearly,1,1.3.0,2026-08-02
6758321287,08/02/2026,,Health & Fitness, ,EC, ,USD,0.00,Joao Victor Flores da Costa,0.00,iPad,08/02/2026, , , , , ,1F, ,APPLE,US,com.gambit.blwbaby.2024, ,iOS,BLW Baby Led Weaning Tracker,1,1.3.0,2026-08-02
6758321287,08/02/2026,,Health & Fitness, ,US, ,USD,0.00,Joao Victor Flores da Costa,0.00,iPhone,08/02/2026, , , , , ,1F, ,APPLE,US,com.gambit.blwbaby.2024, ,iOS,BLW Baby Led Weaning Tracker,1,1.3.0,2026-08-02
6758321287,08/02/2026,,Health & Fitness, ,CO, ,COP,0.00,Joao Victor Flores da Costa,0.00,iPhone,08/02/2026, , , , , ,1F, ,APPLE,US,com.gambit.blwbaby.2024, ,iOS,BLW Baby Led Weaning Tracker,1,1.3.0,2026-08-02
6758321287,08/02/2026,,Health & Fitness, ,BR,BRL,BRL,0.00,Joao Victor Flores da Costa,0.00,iPhone,08/02/2026, , , , , ,3F, ,APPLE,US,com.gambit.blwbaby.2024, ,iOS,BLW Baby Led Weaning Tracker,1,1.3.0,2026-08-02
6758321287,08/01/2026,,Health & Fitness, ,DE, ,EUR,0.00,Joao Victor Flores da Costa,0.00,iPhone,08/01/2026, , , , , ,1F, ,APPLE,US,com.gambit.blwbaby.2024, ,iOS,BLW Baby Led Weaning Tracker,1,1.3.0,2026-08-01
6758321287,08/01/2026,,Health & Fitness, ,DO, ,USD,0.00,Joao Victor Flores da Costa,0.00,iPhone,08/01/2026, , , , , ,1F, ,APPLE,US,com.gambit.blwbaby.2024, ,iOS,BLW Baby Led Weaning Tracker,1,1.3.0,2026-08-01
6758321287,07/31/2026,,Health & Fitness, ,BR, ,BRL,0.00,Joao Victor Flores da Costa,0.00,iPhone,07/31/2026, , , , , ,1F, ,APPLE,US,com.gambit.blwbaby.2024, ,iOS,BLW Baby Led Weaning Tracker,1,1.3.0,2026-07-31
6758321287,07/31/2026,,Health & Fitness, ,MX, ,MXN,0.00,Joao Victor Flores da Costa,0.00,iPhone,07/31/2026, , , , , ,1F, ,APPLE,US,com.gambit.blwbaby.2024, ,iOS,BLW Baby Led Weaning Tracker,3,1.3.0,2026-07-31
6758321287,07/31/2026,,Health & Fitness, ,MX,MXN,MXN,0.00,Joao Victor Flores da Costa,0.00,iPhone,07/31/2026, , , , , ,3F, ,APPLE,US,com.gambit.blwbaby.2024, ,iOS,BLW Baby Led Weaning Tracker,1,1.3.0,2026-07-31
6758321287,07/31/2026,,Health & Fitness, ,CA, ,CAD,0.00,Joao Victor Flores da Costa,0.00,iPhone,07/31/2026, , , , , ,1F, ,APPLE,US,com.gambit.blwbaby.2024, ,iOS,BLW Baby Led Weaning Tracker,1,1.3.0,2026-07-31
6758321287,07/31/2026,,Health & Fitness, ,AU, ,AUD,0.00,Joao Victor Flores da Costa,0.00,iPhone,07/31/2026, , , , , ,1F, ,APPLE,US,com.gambit.blwbaby.2024, ,iOS,BLW Baby Led Weaning Tracker,1,1.3.0,2026-07-31
6758321287,07/30/2026,,Health & Fitness, ,CA, ,CAD,0.00,Joao Victor Flores da Costa,0.00,iPhone,07/30/2026, , , , , ,1F, ,APPLE,US,com.gambit.blwbaby.2024, ,iOS,BLW Baby Led Weaning Tracker,1,1.3.0,2026-07-30
6780053806,07/30/2026,,Health & Fitness, ,CA,CAD,CAD,0.00, ,0.00,iPhone,07/30/2026,Free Trial Intro Offer,com.gambit.blwbaby.2024, , , ,IAY,FREE,APPLE,US,com.bemestar.poc.pro.weekly,New,iOS,BLW Pro Weekly,1,1.3.0,2026-07-30
6758321287,07/29/2026,,Health & Fitness, ,MX,MXN,MXN,0.00,Joao Victor Flores da Costa,0.00,iPhone,07/29/2026, , , , , ,3F, ,APPLE,US,com.gambit.blwbaby.2024, ,iOS,BLW Baby Led Weaning Tracker,1,1.3.0,2026-07-29
6758321287,07/29/2026,,Health & Fitness, ,BR,BRL,BRL,0.00,Joao Victor Flores da Costa,0.00,iPhone,07/29/2026, , , , , ,7F, ,APPLE,US,com.gambit.blwbaby.2024, ,iOS,BLW Baby Led Weaning Tracker,1,1.3.0,2026-07-29
6758321287,07/29/2026,,Health & Fitness, ,MX, ,MXN,0.00,Joao Victor Flores da Costa,0.00,iPhone,07/29/2026, , , , , ,1F, ,APPLE,US,com.gambit.blwbaby.2024, ,iOS,BLW Baby Led Weaning Tracker,1,1.3.0,2026-07-29
6758321287,07/28/2026,,Health & Fitness, ,ES, ,EUR,0.00,Joao Victor Flores da Costa,0.00,iPhone,07/28/2026, , , , , ,1F, ,APPLE,US,com.gambit.blwbaby.2024, ,iOS,BLW Baby Led Weaning Tracker,1,1.3.0,2026-07-28
6758321287,07/28/2026,,Health & Fitness, ,CO, ,COP,0.00,Joao Victor Flores da Costa,0.00,iPhone,07/28/2026, , , , , ,1F, ,APPLE,US,com.gambit.blwbaby.2024, ,iOS,BLW Baby Led Weaning Tracker,1,1.3.0,2026-07-28
6758321287,07/28/2026,,Health & Fitness, ,AR, ,USD,0.00,Joao Victor Flores da Costa,0.00,iPhone,07/28/2026, , , , , ,1F, ,APPLE,US,com.gambit.blwbaby.2024, ,iOS,BLW Baby Led Weaning Tracker,1,1.3.0,2026-07-28
6758321287,07/28/2026,,Health & Fitness, ,GB, ,GBP,0.00,Joao Victor Flores da Costa,0.00,iPhone,07/28/2026, , , , , ,1F, ,APPLE,US,com.gambit.blwbaby.2024, ,iOS,BLW Baby Led Weaning Tracker,1,1.3.0,2026-07-28
6758321287,07/26/2026,,Health & Fitness, ,AR, ,USD,0.00,Joao Victor Flores da Costa,0.00,iPhone,07/26/2026, , , , , ,1F, ,APPLE,US,com.gambit.blwbaby.2024, ,iOS,BLW Baby Led Weaning Tracker,1,1.3.0,2026-07-26
6758321287,07/26/2026,,Health & Fitness, ,US, ,USD,0.00,Joao Victor Flores da Costa,0.00,iPhone,07/26/2026, , , , , ,1F, ,APPLE,US,com.gambit.blwbaby.2024, ,iOS,BLW Baby Led Weaning Tracker,2,1.3.0,2026-07-26
6758321287,07/26/2026,,Health & Fitness, ,CO, ,COP,0.00,Joao Victor Flores da Costa,0.00,iPhone,07/26/2026, , , , , ,1F, ,APPLE,US,com.gambit.blwbaby.2024, ,iOS,BLW Baby Led Weaning Tracker,1,1.3.0,2026-07-26
6758321287,07/26/2026,,Health & Fitness, ,ES, ,EUR,0.00,Joao Victor Flores da Costa,0.00,iPhone,07/26/2026, , , , , ,1F, ,APPLE,US,com.gambit.blwbaby.2024, ,iOS,BLW Baby Led Weaning Tracker,1,1.3.0,2026-07-26
6780053808,07/26/2026,,Health & Fitness, ,US,USD,USD,0.00, ,0.00,iPhone,07/26/2026,Free Trial Intro Offer,com.gambit.blwbaby.2024, , , ,IAY,FREE,APPLE,US,com.bemestar.poc.pro.yearly,New,iOS,BLW Pro Yearly,1,1.3.0,2026-07-26
6758321287,07/25/2026,,Health & Fitness, ,ES, ,EUR,0.00,Joao Victor Flores da Costa,0.00,iPhone,07/25/2026, , , , , ,1F, ,APPLE,US,com.gambit.blwbaby.2024, ,iOS,BLW Baby Led Weaning Tracker,1,1.3.0,2026-07-25
6758321287,07/25/2026,,Health & Fitness, ,CL, ,CLP,0.00,Joao Victor Flores da Costa,0.00,iPhone,07/25/2026, , , , , ,1F, ,APPLE,US,com.gambit.blwbaby.2024, ,iOS,BLW Baby Led Weaning Tracker,1,1.3.0,2026-07-25
6758321287,07/24/2026,,Health & Fitness, ,NL, ,EUR,0.00,Joao Victor Flores da Costa,0.00,iPhone,07/24/2026, , , , , ,1F, ,APPLE,US,com.gambit.blwbaby.2024, ,iOS,BLW Baby Led Weaning Tracker,1,1.3.0,2026-07-24
6780053806,07/24/2026,,Health & Fitness, ,AR,USD,USD,0.99, ,0.84,iPhone,07/24/2026, ,com.gambit.blwbaby.2024,7 Days, , ,IAY, ,APPLE,US,com.bemestar.poc.pro.weekly,Renewal,iOS,BLW Pro Weekly,1,1.3.0,2026-07-24
6758321287,07/24/2026,,Health & Fitness, ,ES, ,EUR,0.00,Joao Victor Flores da Costa,0.00,iPhone,07/24/2026, , , , , ,1F, ,APPLE,US,com.gambit.blwbaby.2024, ,iOS,BLW Baby Led Weaning Tracker,2,1.3.0,2026-07-24
6758321287,07/23/2026,,Health & Fitness, ,PT, ,EUR,0.00,Joao Victor Flores da Costa,0.00,iPhone,07/23/2026, , , , , ,1F, ,APPLE,US,com.gambit.blwbaby.2024, ,iOS,BLW Baby Led Weaning Tracker,1,1.3.0,2026-07-23
6758321287,07/22/2026,,Health & Fitness, ,AR, ,USD,0.00,Joao Victor Flores da Costa,0.00,iPhone,07/22/2026, , , , , ,1F, ,APPLE,US,com.gambit.blwbaby.2024, ,iOS,BLW Baby Led Weaning Tracker,1,1.3.0,2026-07-22
6758321287,07/22/2026,,Health & Fitness, ,ES, ,EUR,0.00,Joao Victor Flores da Costa,0.00,iPhone,07/22/2026, , , , , ,1F, ,APPLE,US,com.gambit.blwbaby.2024, ,iOS,BLW Baby Led Weaning Tracker,1,1.3.0,2026-07-22
6780053806,07/22/2026,,Health & Fitness, ,AR,USD,USD,0.00, ,0.00,iPhone,07/22/2026,Free Trial Intro Offer,com.gambit.blwbaby.2024, , , ,IAY,FREE,APPLE,US,com.bemestar.poc.pro.weekly,New,iOS,BLW Pro Weekly,1,1.3.0,2026-07-22
6758321287,07/21/2026,,Health & Fitness, ,JP,JPY,JPY,0.00,Joao Victor Flores da Costa,0.00,Desktop,07/21/2026, , , , , ,3F, ,APPLE,US,com.gambit.blwbaby.2024, ,iOS,BLW Baby Led Weaning Tracker,1,1.3.0,2026-07-21
6780053806,07/21/2026,,Health & Fitness, ,AR,USD,USD,0.00, ,0.00,iPhone,07/21/2026,Free Trial Intro Offer,com.gambit.blwbaby.2024, , , ,IAY,FREE,APPLE,US,com.bemestar.poc.pro.weekly,New,iOS,BLW Pro Weekly,1,1.3.0,2026-07-21
6758321287,07/21/2026,,Health & Fitness, ,ES, ,EUR,0.00,Joao Victor Flores da Costa,0.00,iPhone,07/21/2026, , , , , ,1F, ,APPLE,US,com.gambit.blwbaby.2024, ,iOS,BLW Baby Led Weaning Tracker,2,1.3.0,2026-07-21
6758321287,07/21/2026,,Health & Fitness, ,CR, ,USD,0.00,Joao Victor Flores da Costa,0.00,iPhone,07/21/2026, , , , , ,1F, ,APPLE,US,com.gambit.blwbaby.2024, ,iOS,BLW Baby Led Weaning Tracker,1,1.3.0,2026-07-21
6758321287,07/21/2026,,Health & Fitness, ,CL, ,CLP,0.00,Joao Victor Flores da Costa,0.00,iPhone,07/21/2026, , , , , ,1F, ,APPLE,US,com.gambit.blwbaby.2024, ,iOS,BLW Baby Led Weaning Tracker,1,1.3.0,2026-07-21
6758321287,07/21/2026,,Health & Fitness, ,AR, ,USD,0.00,Joao Victor Flores da Costa,0.00,iPhone,07/21/2026, , , , , ,1F, ,APPLE,US,com.gambit.blwbaby.2024, ,iOS,BLW Baby Led Weaning Tracker,1,1.3.0,2026-07-21
6758321287,07/20/2026,,Health & Fitness, ,CR, ,USD,0.00,Joao Victor Flores da Costa,0.00,iPhone,07/20/2026, , , , , ,1F, ,APPLE,US,com.gambit.blwbaby.2024, ,iOS,BLW Baby Led Weaning Tracker,1,1.3.0,2026-07-20
6758321287,07/20/2026,,Health & Fitness, ,CL, ,CLP,0.00,Joao Victor Flores da Costa,0.00,iPhone,07/20/2026, , , , , ,1F, ,APPLE,US,com.gambit.blwbaby.2024, ,iOS,BLW Baby Led Weaning Tracker,1,1.3.0,2026-07-20
6758321287,07/20/2026,,Health & Fitness, ,CO, ,COP,0.00,Joao Victor Flores da Costa,0.00,iPhone,07/20/2026, , , , , ,1F, ,APPLE,US,com.gambit.blwbaby.2024, ,iOS,BLW Baby Led Weaning Tracker,1,1.3.0,2026-07-20
6758321287,07/20/2026,,Health & Fitness, ,MX, ,MXN,0.00,Joao Victor Flores da Costa,0.00,iPhone,07/20/2026, , , , , ,1F, ,APPLE,US,com.gambit.blwbaby.2024, ,iOS,BLW Baby Led Weaning Tracker,1,1.3.0,2026-07-20
6758321287,07/20/2026,,Health & Fitness, ,US, ,USD,0.00,Joao Victor Flores da Costa,0.00,iPhone,07/20/2026, , , , , ,1F, ,APPLE,US,com.gambit.blwbaby.2024, ,iOS,BLW Baby Led Weaning Tracker,1,1.3.0,2026-07-20
6758321287,07/19/2026,,Health & Fitness, ,GB,GBP,GBP,0.00,Joao Victor Flores da Costa,0.00,iPhone,07/19/2026, , , , , ,3F, ,APPLE,US,com.gambit.blwbaby.2024, ,iOS,BLW Baby Led Weaning Tracker,1,1.3.0,2026-07-19
6758321287,07/19/2026,,Health & Fitness, ,MX,MXN,MXN,0.00,Joao Victor Flores da Costa,0.00,iPhone,07/19/2026, , , , , ,3F, ,APPLE,US,com.gambit.blwbaby.2024, ,iOS,BLW Baby Led Weaning Tracker,1,1.3.0,2026-07-19
6758321287,07/19/2026,,Health & Fitness, ,JP,JPY,JPY,0.00,Joao Victor Flores da Costa,0.00,Desktop,07/19/2026, , , , , ,3F, ,APPLE,US,com.gambit.blwbaby.2024, ,iOS,BLW Baby Led Weaning Tracker,1,1.3.0,2026-07-19
6758321287,07/19/2026,,Health & Fitness, ,DE, ,EUR,0.00,Joao Victor Flores da Costa,0.00,iPhone,07/19/2026, , , , , ,1F, ,APPLE,US,com.gambit.blwbaby.2024, ,iOS,BLW Baby Led Weaning Tracker,1,1.3.0,2026-07-19
6758321287,07/19/2026,,Health & Fitness, ,JP, ,JPY,0.00,Joao Victor Flores da Costa,0.00,Desktop,07/19/2026, , , , , ,1F, ,APPLE,US,com.gambit.blwbaby.2024, ,iOS,BLW Baby Led Weaning Tracker,1,1.3.0,2026-07-19
6758321287,07/18/2026,,Health & Fitness, ,MX, ,MXN,0.00,Joao Victor Flores da Costa,0.00,iPhone,07/18/2026, , , , , ,1F, ,APPLE,US,com.gambit.blwbaby.2024, ,iOS,BLW Baby Led Weaning Tracker,1,1.3.0,2026-07-18
6758321287,07/17/2026,,Health & Fitness, ,EG, ,EGP,0.00,Joao Victor Flores da Costa,0.00,iPhone,07/17/2026, , , , , ,1F, ,APPLE,US,com.gambit.blwbaby.2024, ,iOS,BLW Baby Led Weaning Tracker,1,1.3.0,2026-07-17
